mag_1,mag_2,mag_3,mag_4,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,avg_mag,max_mag,min_mag,range_mag,std_mag,left_right_diff,top_bottom_diff,diag1_diff,diag2_diff,strongest_sensor,rssi,label
2217.6602535104425,3455.180892514891,3756.043396980392,939.9819147196396,967,1912,-572,1251,-2757,1665,-597,-2282,2923,-575,-221,710,2592.2166144313414,3756.043396980392,939.9819147196396,2816.061482260752,1114.604424836953,789.2704216281513,488.4079171626513,1277.6783387908029,-300.8625044655005,3,-46,batteries
6117.40312551004,724.3956101468312,4968.4237943235075,6699.957761060886,-2836,-4835,-2450,525,-432,250,2023,-4485,-691,2271,-5572,-2947,4627.5450727603165,6699.957761060886,724.3956101468312,5975.562150914055,2338.0197496111364,1830.7367743129153,-2413.2914098637607,-582.5546355508459,-4244.028184176676,4,-73,magnet
989.6509485672208,2812.2791468842493,3058.78587024329,1403.4222457977498,-928,225,260,2017,-1700,975,1581,-2407,1031,-867,-391,1032,2066.0345528731277,3058.78587024329,989.6509485672208,2069.134921676069,886.0153646152738,-83.6322869357441,-330.13901029478484,-413.77129723052894,-246.50672335904073,3,-57,empty
7345.581052578482,1542.7750970248385,4481.679484300501,6371.790957022994,-906,-6217,-3806,367,-1171,935,1227,-4261,-651,1882,-5336,-2930,4935.456647731704,7345.581052578482,1542.7750970248385,5802.805955553644,2212.914238817432,1956.347241415575,-982.5571458600872,973.7900955554878,-2938.9043872756624,1,-71,magnet
1644.8811507218386,2151.516906742775,6416.627463083703,825.2405709852128,-23,212,-1631,586,-1755,1098,-2268,-4072,-4410,567,-222,557,2759.5665228833823,6416.627463083703,825.2405709852128,5591.3868920984905,2163.79062198294,2542.375568038777,-1722.7349883021511,819.6405797366258,-4265.110556340928,3,-63,scissors
3549.2175193977614,2912.755568186249,4406.240347507158,1314.356876955418,-780,832,3361,985,-1776,2088,843,-2151,3752,-438,811,-937,3045.642578011647,4406.240347507158,1314.356876955418,3091.8834705517397,1131.3513101608053,1864.1727108816256,370.6879315607175,2234.8606424423433,-1493.4847793209087,3,-45,keys
1962.9745286172208,2509.8480033659407,4453.746400503737,1982.2739467591257,-1076,1102,1217,1748,-947,1532,1448,-1833,3792,-1755,636,-667,2727.210719811506,4453.746400503737,1962.9745286172208,2490.771871886516,1020.6811156013448,962.299489497946,-981.5989076398504,-19.299418141904653,-1943.8983971377968,3,-67,scissors
627.3539670712221,2496.818775962725,2831.1428787682194,944.9809521889846,-298,487,-260,1332,-1898,926,340,-2317,1591,-482,-296,757,1725.074143497788,2831.1428787682194,627.3539670712221,2203.7889116969973,952.9576063159232,8.34855884386593,-325.97554396162855,-317.6269851177625,-334.3241028054945,3,-64,empty
7082.670541540105,1956.034253278812,3362.371038419169,11596.27323755352,-1758,497,-6843,111,-1582,1145,45,-1983,-2715,3773,10182,4070,5999.337267697902,11596.27323755352,1956.034253278812,9640.238984274709,3735.0098190514946,-1553.6329554365293,-2959.9697405768857,-4513.602696013415,-1406.336785140357,4,-63,screwdriver
10877.746181999284,2280.1563542880126,5714.422892996282,2480.3511848123444,4827,-8692,-4413,35,-1592,1632,-1977,-4726,-2532,2161,-1186,-275,5338.169153523981,10877.746181999284,2280.1563542880126,8597.589827711272,3476.6020175402687,5915.830767947605,2481.564229239335,8397.39499718694,-3434.2665387082693,1,-74,magnet
5000.168997143996,3649.4358468124906,4710.811607355998,1053.7903017204137,3028,1605,3641,1335,-2971,1646,-2327,-2511,3236,-707,-121,772,3603.5516882582247,5000.168997143996,1053.7903017204137,3946.378695423583,1555.6311356010135,2503.877227983545,1442.501467440038,3946.378695423583,-1061.375760543507,1,-75,keys
1762.930514796315,2469.5434800788585,4866.314416475779,9653.772785807629,-402,1412,976,1296,-1577,1390,2758,-1166,3836,-4901,-3982,-7302,4688.140299289646,9653.772785807629,1762.930514796315,7890.842271011314,3089.0239614118227,-2747.035667307197,-5143.806603704117,-7890.842271011314,-2396.77093639692,4,-63,scissors
613.4248120185554,2503.4414313101074,2829.259090292015,943.1166417787356,-301,467,-260,1355,-1885,937,343,-2317,1587,-472,-306,757,1722.3104938498532,2829.259090292015,613.4248120185554,2215.83427827346,958.1585530457234,-1.9370853891364277,-327.7547443710441,-329.6918297601803,-325.8176589819077,3,-62,empty
653.2112981264179,2495.0969921027117,2857.133703556766,920.0967340448505,-291,502,-300,1327,-1906,912,320,-2333,1618,-460,-303,737,1731.3846819576866,2857.133703556766,653.2112981264179,2203.9224054303477,958.0205285286328,47.5756377678108,-314.46107368624325,-266.88543591843245,-362.03671145405406,3,-58,empty
1808.2848226980173,3431.560577929523,3078.7427628822775,1065.710561081197,627,1562,-661,1172,-2790,1618,-213,-2258,2082,51,-373,997,2346.074681147754,3431.560577929523,1065.710561081197,2365.850016848326,954.4150514726108,194.8782232847875,547.6960383320329,742.5742616168202,352.8178150472454,2,-44,batteries
2104.7444025344266,3393.0599758919675,3227.178643955119,1628.1090258333438,696,1762,-917,1078,-2676,1786,-312,-2057,2467,-33,-325,1595,2588.273012053714,3393.0599758919675,1628.1090258333438,1764.9509500586237,743.571997236578,155.37702238211705,321.25835431896576,476.6353767010828,165.8813319368487,2,-45,batteries
612.8898759157308,2498.3100287994685,2826.414336221779,950.8170170963496,-303,465,-260,1342,-1885,942,325,-2312,1593,-470,-308,767,1722.107814508332,2826.414336221779,612.8898759157308,2213.524460306048,954.8869960415926,-4.911416879153876,-333.0157243014646,-337.92714118061883,-328.10430742231074,3,-61,empty
4487.858843591229,3624.394156269431,2194.293052443087,2836.6695260463457,4008,1402,-1453,1170,-3098,1473,-1207,-1352,-1237,-1891,-1227,1722,3285.8038945875232,4487.858843591229,2194.293052443087,2293.5657911481417,859.170685203741,110.54410685926996,1540.6452106856136,1651.1893175448831,1430.1011038263437,1,-74,keys
975.5142233714485,2813.996979387149,3048.369072143332,1389.8481931491656,-898,210,318,2031,-1693,963,1588,-2401,1003,-850,-393,1027,2056.9321170127737,3048.369072143332,975.5142233714485,2072.854848771884,890.3033280861914,-89.98093851076715,-324.35303126695044,-414.3339697777173,-234.37209275618304,3,-59,Knife
15301.350103830708,2116.727190735736,8530.123211302402,3463.640570267071,8197,-9375,-8891,-251,-1317,1638,-1772,-6637,-5057,2505,-2166,-1015,7352.960269033979,15301.350103830708,2116.727190735736,13184.622913094972,5174.639072631806,9125.552777065152,2712.1567564984853,11837.709533563637,-6413.396020566666,1,-74,magnet
1709.490274906529,2393.2091425531535,4487.496406683798,8316.314748733359,-673,1222,988,1291,-1360,1487,3540,-1390,2382,-1291,551,-8197,4226.62764321921,8316.314748733359,1709.490274906529,6606.8244738268295,2573.470276800419,-2256.2686048480928,-4350.555868978738,-6606.8244738268295,-2094.287264130645,4,-63,scissors
18647.871969744967,1979.0616463364652,14550.162954413949,3075.276410341028,5956,-13872,-10947,-916,-715,1602,-5457,-7253,-11372,2936,-765,-502,9563.093245209102,18647.871969744967,1979.0616463364652,16668.810323408503,7193.979624202174,14071.84843374071,1500.7471256632289,15572.59555940394,-12571.10130807748,1,-73,magnet
1438.6389401097135,5648.0810900694405,3043.562714977301,1744.883377191725,-433,572,-1247,5080,2286,932,968,-2275,1775,-857,155,-1512,2968.791530587045,5648.0810900694405,1438.6389401097135,4209.4421499597265,1660.0829340471607,-1455.381406087076,1149.1369690050642,-306.2444370820115,2604.5183750921396,2,-60,screwdriver
1176.853856687397,2649.1509960740254,3666.4568727860415,572.1424647760381,948,440,-541,350,-2426,1005,-2336,-2531,1257,423,-257,287,2016.1510475808757,3666.4568727860415,572.1424647760381,3094.3144080100033,1215.9131150450423,811.0086343116873,-206.2972424003283,604.7113919113589,-1017.305876712016,3,-61,screwdriver
1418.630677801661,1778.6503310094429,2957.5308958656715,2516.32489953106,-780,812,863,1022,-552,1347,2182,-1876,683,465,-371,-2445,2167.784201051959,2957.5308958656715,1418.630677801661,1538.9002180640105,603.7045284487444,40.59317156341467,-1138.2873932928142,-1097.694221729399,-1178.8805648562288,3,-63,scissors
622.2780728902474,2506.9888312475587,2829.9181966975652,935.200513259055,-291,482,-265,1327,-1908,940,337,-2318,1588,-480,-306,742,1723.5964035236066,2829.9181966975652,622.2780728902474,2207.6401238073177,958.1390492827692,5.003462540599685,-317.92590290940734,-312.92244036880766,-322.92936545000657,3,-61,empty
2777.4589105871573,4419.45019204878,7787.014190304266,4332.548210926221,1533,390,2283,1548,-4050,856,-1131,-2670,7227,-2370,-293,3615,4829.117875966605,7787.014190304266,2777.4589105871573,5009.5552797171085,1828.4463459505107,906.2373489582114,-2461.326649297275,-1555.0893003390638,-3367.563998255486,3,-61,screwdriver
629.0294110770974,2504.6247223885657,2833.333725490169,942.5651171139318,-303,485,-262,1350,-1898,921,348,-2326,1580,-482,-301,752,1727.388244017441,2833.333725490169,629.0294110770974,2204.3043144130716,955.1899572495212,7.586648532384515,-321.1223545692187,-313.5357060368344,-328.70900310160323,3,-61,empty
11266.305073092952,2568.476007285254,6095.037489630396,1351.4292434308206,10381,750,-4313,-448,-1982,1571,-5557,-1017,-2288,1266,471,42,5320.311953359855,11266.305073092952,1351.4292434308206,9914.87582966213,3849.664429393325,6720.718656003637,3194.1571736584942,9914.87582966213,-3526.5614823451415,1,-60,magnet
521.4249706333596,2549.0360923298044,2373.567357375813,891.9147941367494,122,490,-130,840,-2068,1231,166,-1965,1321,202,-108,862,1583.9858036189316,2549.0360923298044,521.4249706333596,2027.6111216964448,889.2073571072652,-272.97927922869076,-97.510544274699,-370.48982350338974,175.46873495399132,2,-65,usb
1427.1611681936977,4885.541628110439,2967.120658146547,3646.532325374342,-433,580,-1230,4452,1447,1398,800,-2277,1726,-3018,-1307,-1575,3231.588944956256,4885.541628110439,1427.1611681936977,3458.3804599167415,1248.3629844065829,-2068.8960635722674,-150.47509360837603,-2219.3711571806434,1918.420969963892,2,-59,screwdriver
1253.0263365149194,2771.108803349302,4167.923703716276,1331.380111012629,-1245,105,-95,2022,-1612,996,2850,-2352,1928,-788,-402,995,2380.8597386482816,4167.923703716276,1253.0263365149194,2914.897367201356,1195.7536974158334,659.230562934632,-737.5843374323415,-78.35377449770954,-1396.8149003669737,3,-61,Knife
626.8476688957214,2503.7228281101725,2842.6825359156796,943.843737066682,-293,492,-255,1352,-1890,932,342,-2326,1598,-475,-296,760,1729.2741924970635,2842.6825359156796,626.8476688957214,2215.8348670199584,958.0832516872568,10.981819817273164,-327.97788798823376,-316.9960681709606,-338.95970780550715,3,-62,empty
1799.195653618583,3455.3351501699512,2250.1591054856544,1082.3876385103445,592,1625,-496,1131,-2802,1676,-380,-1596,1540,23,-347,1025,2146.769386946133,3455.3351501699512,1082.3876385103445,2372.947511659607,862.6629986680333,-244.18401478802912,960.9920298962676,716.8080151082386,1205.1760446842968,2,-46,batteries
5261.027751304872,1844.0620922300857,4790.341219579248,4255.276606755429,-1278,880,-5027,-96,-1418,1175,-52,-1432,-4571,3495,-45,2427,4037.6769174674087,5261.027751304872,1844.0620922300857,3416.965659074787,1315.52142139567,1976.015135949302,-970.26399139986,1005.7511445494428,-2946.2791273491625,1,-59,screwdriver
4006.115949395374,4154.309328877665,6206.507633121867,4741.7306966971455,2470,1612,2711,1157,-3881,926,-1198,-2533,5538,-3587,196,3095,4777.165902023013,6206.507633121867,4006.115949395374,2200.391683726493,869.8766835297123,658.2917784712154,-1393.9065257729862,-735.6147473017713,-2052.1983042442016,3,-57,screwdriver
1873.1078452667907,2177.022507922231,3217.947948615701,4622.089029865176,-1255,1102,848,1123,-1273,1363,2431,-1812,1078,997,-383,-4497,2972.5418329174745,4622.089029865176,1873.1078452667907,2748.981184598385,1075.039093035979,-854.0278719524576,-1894.953312645928,-2748.981184598385,-1040.92544069347,4,-63,scissors
1092.9711798579135,2742.0654623841497,5286.386100163324,1304.91723875501,-1020,95,381,2073,-1465,1037,-4570,-2557,723,-852,-381,912,2606.5849952900994,5286.386100163324,1092.9711798579135,4193.41492030541,1672.2032359520513,1166.187289441039,-1378.1333483381352,-211.94605889709624,-2544.3206377791744,3,-62,Knife
24673.61562479241,3224.7697592231293,26807.603548247276,6068.613515458041,-1022,-8082,-23290,-2960,608,1126,2462,-15180,-21958,5085,-186,-3307,15193.650611930214,26807.603548247276,3224.7697592231293,23582.833789024146,10621.60593237165,21093.91794917926,-2488.915839844891,18605.002109334368,-23582.833789024146,3,-73,magnet
27480.6828335833,3003.1212096750273,26401.71731156896,6067.1714991419185,1923,-11732,-24776,-2602,333,1462,870,-13636,-22591,5153,131,-3200,15738.173213492302,27480.6828335833,3003.1212096750273,24477.561623908274,11261.744187829583,22406.05371816766,-992.5423837262732,21413.511334441384,-23398.59610189393,1,-73,magnet
6251.661539143014,1865.060320740324,4028.418672382502,4748.6016889185385,-1768,942,-5922,25,-1440,1185,187,-1782,-3608,3308,1127,3215,4223.435555296094,6251.661539143014,1865.060320740324,4386.60121840269,1580.3057806199306,1833.209100933327,-330.149250708851,1503.0598502244757,-2163.3583516421777,1,-62,screwdriver
1843.5688216066144,2656.8458743404744,8273.357601361131,608.1068984972954,975,560,-1461,177,-2451,1010,-7361,-805,-3690,533,-221,192,3345.469798951379,8273.357601361131,608.1068984972954,7665.250702863836,2937.1390543016896,3425.986825064987,-2190.5249019556686,1235.4619231093188,-5616.5117270206565,3,-61,screwdriver
986.2073818421762,2782.6789250648376,2999.7563234369554,1359.1192000703986,-916,365,-18,2007,-1658,983,1868,-2283,545,-820,-361,1022,2031.940457603592,2999.7563234369554,986.2073818421762,2013.548941594779,872.7144302426226,-77.91720992805199,-294.99460830017006,-372.9118182282224,-217.07739837211784,3,-60,Knife
3312.227800136941,2967.3264060429888,3502.98986581463,1092.5790589243416,-1978,1735,2012,963,-2051,1916,1067,-1705,2868,480,473,-860,2718.7807827297256,3502.98986581463,1092.5790589243416,2410.4108068902883,958.3149562954457,1377.6561004921202,841.9926407204794,2219.6487412125994,-535.6634597716411,3,-45,keys
608.0106906954844,2508.940413800216,2836.055359121186,945.4237145322726,-288,467,-262,1347,-1898,937,340,-2323,1591,-475,-301,760,1724.6075445372896,2836.055359121186,608.0106906954844,2228.0446684257017,962.3422298356544,-5.14903925790918,-332.2639845788792,-337.41302383678817,-327.11494532097004,3,-62,empty
962.3434937692466,2807.5432320803184,3041.4466952422495,1399.8846381041546,-891,232,280,2017,-1691,977,1555,-2422,983,-852,-398,1037,2052.8045147989924,3041.4466952422495,962.3434937692466,2079.103201473002,889.1644246262185,-101.81884058648848,-335.72230374841956,-437.541144334908,-233.90346316193109,3,-58,Knife
607.4059597995397,2510.777767943631,2834.417400454633,940.8820329881956,-298,457,-267,1337,-1906,940,340,-2321,1591,-477,-291,757,1723.3707902964998,2834.417400454633,607.4059597995397,2227.0114406550933,963.3406039157792,-4.9182203388268135,-328.55785284982903,-333.47607318865596,-323.6396325110022,3,-65,empty
528.7995839635278,2552.389076923814,2337.3925643759544,905.5263662643954,101,502,-132,855,-2063,1236,146,-1962,1262,187,-103,880,1581.026897881923,2552.389076923814,528.7995839635278,2023.5894929602864,877.3706162015364,-295.8616474243638,-80.86513487650382,-376.7267823008676,214.99651254785977,2,-64,usb
646.0874553804616,2563.5479320660265,2731.133281258899,868.4958261269884,200,535,-302,852,-2095,1207,35,-2170,1658,227,-216,810,1702.3161237080938,2731.133281258899,646.0874553804616,2085.0458258784374,950.1394976336104,-27.4115107768273,-194.9968599696997,-222.40837074652677,-167.5853491928724,3,-64,usb
1783.2747965470717,3448.9495502254017,3045.2535198239243,1067.1401032666704,612,1575,-570,1175,-2802,1632,-475,-2062,2190,58,-368,1000,2336.154492465767,3448.9495502254017,1067.1401032666704,2381.8094469587313,956.1913706638512,156.2193314394617,559.9153618409391,716.1346932804013,403.6960304014774,2,-45,batteries
16490.417156639793,2170.6968927051976,21036.339320328527,4014.031514574842,4908,-7887,-13625,-1591,-662,1320,-3412,-15282,-14048,3403,-666,-2022,10927.871221062089,21036.339320328527,2170.6968927051976,18865.64242762333,8025.153056227836,15671.014034844142,-3194.62839277919,12476.38564206495,-18865.64242762333,3,-75,magnet
5328.768900975158,3546.7032579566057,3702.5749148396712,2289.9700871408777,5328,25,-87,1152,-3020,1460,-527,-2896,-2246,-1683,-857,1295,3717.0042902280784,5328.768900975158,2289.9700871408777,3038.7988138342807,1079.7479365231773,1597.335235358673,1441.4635784756074,3038.7988138342807,-155.8716568830655,1,-74,keys
539.475671369896,2560.8689931349477,2684.620084853721,881.6138610525585,147,505,-120,825,-2095,1220,40,-2132,1631,197,-203,835,1666.6446526027808,2684.620084853721,539.475671369896,2145.144413483825,964.7142592242308,-109.19354898194456,-232.94464070071808,-342.1381896826625,-123.7510917187733,3,-63,usb
2141.1697737451836,3463.562039288455,3895.433865437841,906.3145149450052,908,1840,-612,1266,-2775,1641,-551,-2398,3020,-370,-191,805,2601.620048354121,3895.433865437841,906.3145149450052,2989.119350492836,1172.92087286479,833.3635424747822,401.4917163253963,1234.8552588001785,-431.8718261493864,3,-43,batteries
627.4201144368899,2511.397419764542,2825.7043369751195,940.3983198623868,-316,470,-270,1362,-1893,932,346,-2317,1580,-470,-293,760,1726.2300477597346,2825.7043369751195,627.4201144368899,2198.2842225382296,955.2808865519212,0.6643558925402431,-313.6425613180372,-312.978205425497,-314.30691721057747,3,-59,empty
622.0715392943163,2501.3502353728877,2861.215475982192,909.2975310645026,-283,472,-290,1310,-1923,918,312,-2337,1621,-438,-303,737,1723.4836954284744,2861.215475982192,622.0715392943163,2239.143936687876,971.53458589605,36.31962441955898,-323.54561618974526,-287.2259917701863,-359.86524060930424,3,-60,empty
14660.156684019445,1476.0237125466515,7493.182501447566,3961.552725889181,3795,-11587,-8140,-131,-1026,1053,202,-6506,-3712,2470,-2846,-1222,6897.728905975711,14660.156684019445,1476.0237125466515,13184.132971472793,4965.527861130891,8357.881373515589,2340.722584614675,10698.603958130265,-6017.158788900915,1,-73,magnet
3779.72379943297,2891.271173722728,4354.518687524489,1446.9433299200075,-706,800,3626,1012,-1763,2056,778,-2143,3710,-771,770,-952,3118.1142476500486,4354.518687524489,1446.9433299200075,2907.5753576044813,1096.6646199279762,1898.0139916573617,434.7664778556,2332.7804695129616,-1463.2475138017612,3,-46,keys
5614.539518072697,2131.941837855808,4610.151190579329,1216.3568555321256,298,135,-5605,-106,-1882,996,-631,-2498,-3823,1110,-232,440,3393.2473505099897,5614.539518072697,1216.3568555321256,4398.182662540572,1784.9886325287716,3438.196007632046,959.9866549085256,4398.182662540572,-2478.2093527235206,1,-62,screwdriver
9194.950842717975,1974.9349356371213,5784.870180047258,3542.683163930977,3565,-7770,-3386,72,-1460,1328,-537,-5377,-2065,2230,-2598,-910,5124.359780583333,9194.950842717975,1974.9349356371213,7220.015907080854,2712.31282103299,4731.101461598568,921.16621718843,5652.267678786999,-3809.935244410137,1,-75,magnet
543.9200308868942,2538.7055756822215,2775.299983785537,870.8358054191388,180,485,-168,855,-2076,1185,40,-2191,1703,205,-221,817,1682.1903489434478,2775.299983785537,543.9200308868942,2231.379952898643,985.1982693455776,-45.160683214464825,-281.7550913177797,-326.91577453224454,-236.59440810331537,3,-65,usb
631.9762653771105,2501.443383328913,2847.58107874034,926.492309736028,-288,485,-285,1337,-1903,921,335,-2333,1598,-462,-312,740,1726.873259295598,2847.58107874034,631.9762653771105,2215.60481336323,961.165176402994,25.810825526254803,-320.3268698851723,-294.5160443589175,-346.1376954114271,3,-62,empty
10561.399765182645,3541.7437795526653,3734.767730395024,1011.3772787639635,1516,2030,10253,1302,-2861,1632,-1111,-2315,2712,-842,-96,552,4712.322138473574,10561.399765182645,1011.3772787639635,9550.02248641868,3543.8174421451,4871.523218630519,4678.49926778816,9550.02248641868,-193.02395084235877,1,-71,keys
624.0881348014877,2510.5523296677165,2834.4151072134796,945.9482015417124,-306,475,-265,1350,-1898,937,337,-2318,1596,-455,-303,772,1728.750943306099,2834.4151072134796,624.0881348014877,2210.326972411992,957.4401683751694,1.0013554027691498,-322.8614221429939,-321.8600667402246,-323.86277754576304,3,-65,empty
2544.324271786126,4616.659398309561,7176.814683409347,5875.04119134496,1685,680,1781,1398,-4288,986,-1726,-2587,6468,-2715,28,5210,5053.2098862124985,7176.814683409347,2544.324271786126,4632.490411623221,1708.0827983105123,-385.2808172295235,-2945.43610232931,-3330.716919558834,-2560.155285099786,3,-61,screwdriver
14556.600495994937,2259.5426528392863,7149.513689755408,2547.5191854037134,3423,-11675,-7992,-232,-1350,1797,-3576,-3327,-5221,2546,-67,-57,6628.294005998336,14556.600495994937,2259.5426528392863,12297.05784315565,4971.630147149577,8449.526173753671,3559.555136837549,12009.081310591222,-4889.971036916122,1,-73,magnet
1332.1219914106966,2757.7581474813924,4243.279392168279,1013.7618063430876,-1250,240,393,2027,-1610,951,906,-3290,2522,-857,-208,500,2336.730334350864,4243.279392168279,1013.7618063430876,3229.517585825191,1281.764153237443,901.9407148772476,-583.5805298096384,318.360185067609,-1485.5212446868863,3,-59,Knife
2641.184961338376,3586.8923875689384,5627.833419709577,1722.0270032725969,2408,625,887,1233,-3078,1368,-997,-5528,346,-1273,-488,1052,3394.484442972372,5627.833419709577,1722.0270032725969,3905.8064164369807,1448.226714440299,1480.0494951032092,-560.8915370374298,919.1579580657792,-2040.941032140639,3,-72,keys
509.9205820517544,2532.5767510581,2713.6272772803563,884.401492536054,137,475,-125,860,-2056,1203,67,-2170,1628,190,-221,835,1660.1315257315662,2713.6272772803563,509.9205820517544,2203.706695228602,974.1350354402528,-96.71519213102148,-277.76571835327786,-374.4809104842995,-181.0505262222564,3,-64,usb
520.4200226739936,2562.838660548104,2742.668226381018,873.1609244578001,167,472,-142,842,-2083,1233,26,-2177,1668,227,-216,815,1674.771958515229,2742.668226381018,520.4200226739936,2222.2482037070245,987.9490811631256,-86.4556679754462,-266.2852338083603,-352.7409017838065,-179.8295658329139,3,-64,usb
1328.0975114802377,2809.643037825268,3308.80915134131,1803.0263447881175,-1177,-17,-615,2041,-1653,998,1993,-2363,1180,-962,-466,1452,2312.394011358733,3308.80915134131,1328.0975114802377,1980.7116398610724,785.5562909379993,12.11864010408135,-487.0474734119611,-474.9288333078798,-499.16611351604206,3,-61,Knife
636.5767824858208,2497.8664896266973,2847.830928970328,902.9651156052486,-286,485,-297,1315,-1916,916,312,-2331,1606,-436,-311,727,1721.3098291720237,2847.830928970328,636.5767824858208,2211.254146484507,964.1607604522072,41.78805311210135,-308.17638623152925,-266.3883331194278,-349.9644393436306,3,-59,empty
1146.8657288453603,9359.08852399634,3493.2526390171097,224.21864329265753,-76,455,-1050,4095,-7523,-3772,431,-2613,2278,8,-221,-37,3555.856383787867,9359.08852399634,224.21864329265753,9134.869880703684,3556.1379511873656,-2471.594399713264,3394.2414852659667,922.647085552703,5865.835884979231,2,-57,screwdriver
540.1509048404899,2568.332922344765,2119.13048206098,900.267737953549,117,507,-145,845,-2095,1222,153,-1828,1061,187,-123,872,1531.970511799946,2568.332922344765,540.1509048404899,2028.1820175042749,836.8928252622387,-404.659636698422,44.54280358536312,-360.1168331130591,449.2024402837851,2,-65,usb
4961.816098970215,3670.577747439768,2270.68491869744,1884.9732093586904,4395,1715,-1537,1246,-3116,1487,-1625,-1556,307,-1320,-682,1160,3197.012993616528,4961.816098970215,1884.9732093586904,3076.8428896115247,1216.380458017591,838.4750304345985,2238.3678591769262,3076.8428896115247,1399.8928287423278,1,-69,keys
8129.438664508147,1011.7969163819388,4085.0367195412086,17245.400372273183,-5968,-4485,-3218,710,588,417,2828,-2910,-471,2955,-15460,-7047,7617.918168176119,17245.400372273183,1011.7969163819388,16233.603455891243,6104.755444157629,-3021.3609523028836,-6094.600755462153,-9115.961707765036,-3073.2398031592697,4,-68,magnet
3255.197382648247,2964.705213001792,3664.093202963046,1245.8992736172536,-1875,1677,2066,982,-2023,1932,1025,-1705,3077,370,546,-1057,2782.473768057585,3664.093202963046,1245.8992736172536,2418.193929345793,921.2749210042706,1354.343049496124,654.9550595348692,2009.2981090309936,-699.3879899612548,3,-46,keys
2862.5558509835228,12998.76378737609,5303.233919034687,1038.5889466001456,-501,1000,-2635,-3176,-1622,-12500,1113,-4800,1961,-163,-993,-257,5550.785625998611,12998.76378737609,1038.5889466001456,11960.174840775944,4558.512880776713,-2935.7814819790137,4759.748386362391,1823.9669043833771,7695.529868341404,2,-67,magnet
3792.086101343165,2778.0030597535347,1808.2792925872927,4422.563170832046,972,1157,-3478,246,-2551,1072,-343,-1591,-788,4350,-711,362,3200.2329061290093,4422.563170832046,1808.2792925872927,2614.2838782447534,995.0118574816458,-800.1004183275618,169.62334883868016,-630.4770694888816,969.723767166242,4,-61,scissors
616.9481339626533,2512.041002850073,2821.961906192215,925.9616622733364,-296,472,-265,1350,-1893,951,325,-2310,1588,-452,-301,750,1719.2281763195697,2821.961906192215,616.9481339626533,2205.0137722295617,960.3211586489634,0.4536875157293707,-309.4672158264127,-309.013528310683,-309.9209033421421,3,-58,empty
623.8605613436387,2497.761597911218,2838.2314916158616,918.9744283711054,-293,467,-292,1325,-1908,918,325,-2323,1598,-467,-301,732,1719.707019810456,2838.2314916158616,623.8605613436387,2214.3709302722227,961.5765783413405,22.6780133385887,-317.79188036605547,-295.11386702746677,-340.4698937046437,3,-65,empty
1926.1162997077824,3598.057809429971,5783.2237549657375,882.1502139658529,868,1170,1260,1408,-2890,1616,-1202,-3052,4763,-592,-186,627,3047.3870195173363,5783.2237549657375,882.1502139658529,4901.073540999884,1852.9395168966655,1614.566015638848,-570.5999298969186,1043.9660857419294,-2185.1659455357667,3,-70,keys
1131.5339146486065,1942.1300162450505,3332.6510468394376,1890.86593919294,-790,810,13,963,-476,1618,1347,-2923,-865,381,193,-1842,2074.2952292315085,3332.6510468394376,1131.5339146486065,2201.1171321908314,794.2562886042531,315.5945030250266,-1074.9265275693604,-759.3320245443338,-1390.5210305943872,3,-63,scissors
3707.67056249608,3702.1838149935234,1789.418900090194,1832.0100982254437,3335,1490,-636,1263,-3170,1436,-1646,-652,260,-1256,-721,1122,2757.8208439513105,3707.67056249608,1789.418900090194,1918.251662405886,947.228030976534,-18.55222531634672,1894.2126895869828,1875.6604642706363,1912.764914903329,1,-75,keys
1181.8096293396834,2786.8788994141814,3156.9754512824456,1368.8747203451453,-1121,272,-257,2015,-1663,970,1770,-2515,713,-820,-383,1027,2123.634675095364,3156.9754512824456,1181.8096293396834,1975.1658219427625,860.8691925795741,91.5157304314007,-278.5808214368633,-187.0650910054619,-370.0965518682642,3,-60,Knife
606.1699431677556,2515.7497888303596,2818.281391202802,939.8989307367044,-293,467,-252,1335,-1906,956,335,-2302,1591,-472,-301,755,1720.0250134844057,2818.281391202802,606.1699431677556,2212.111448035046,960.2883436697392,-15.598692598253136,-318.13029497069533,-333.7289875689487,-302.5316023724422,3,-64,empty
5067.302734196961,1982.3246454604755,5211.613281892662,2973.617493895272,-1017,1592,-4702,-243,-1411,1371,-312,-385,-5188,2536,-1271,892,3808.7145388613426,5211.613281892662,1982.3246454604755,3229.288636432186,1377.067195697519,2661.4869383669375,-567.8016980652483,2093.6852403016887,-3229.288636432186,3,-63,screwdriver
2170.0610590488,3452.33732419067,3897.9980759359023,1076.6234253442565,931,1850,-648,1248,-2765,1648,-513,-2428,3006,-447,-250,947,2649.2549711299075,3897.9980759359023,1076.6234253442565,2821.374650591646,1107.5984597061668,769.5491927248877,323.88844097965557,1093.4376337045435,-445.6607517452321,3,-45,batteries
3617.8970410999814,2920.4208600816423,4392.1977414501725,1342.0294333583,-815,825,3427,995,-1783,2088,851,-2140,3740,-457,813,-965,3068.136268997524,4392.1977414501725,1342.0294333583,3050.1683080918724,1124.3487380977272,1873.8222445551055,402.0453631865753,2275.8676077416812,-1471.7768813685302,3,-45,keys
